1735698420000000,93716.81000000,93716.81000000,93715.98000000,93715.98000000,2.60815000,1735698479999999,244427.03754730,178,0.07639000,7158.97681710,0
1735698480000000,93715.98000000,93716.00000000,93702.62000000,93716.00000000,5.44655000,1735698539999999,510394.70514150,493,4.43199000,415322.27746150,0
1735698540000000,93716.00000000,93742.52000000,93715.99000000,93742.52000000,1.49912000,1735698599999999,140501.06182990,492,1.28742000,120658.25780570,0
1735698600000000,93742.51000000,93799.36000000,93742.51000000,93799.35000000,1.74149000,1735698659999999,163291.07300350,1255,1.40558000,131791.70894190,0
1735698660000000,93799.35000000,93799.36000000,93757.53000000,93778.18000000,3.81265000,1735698719999999,357536.43470590,1404,1.05564000,98982.14313520,0
1735698720000000,93778.18000000,93787.71000000,93777.07000000,93787.71000000,0.57631000,1735698779999999,54047.43838120,304,0.33512000,31428.42612710,0
1735698780000000,93787.70000000,93787.71000000,93765.13000000,93765.14000000,1.48471000,1735698839999999,139238.39165760,485,0.29827000,27972.78485200,0
1735698840000000,93765.14000000,93773.61000000,93765.13000000,93773.61000000,6.30471000,1735698899999999,591163.52574610,356,5.46741000,512653.97299680,0
1735698900000000,93773.61000000,93804.00000000,93773.60000000,93804.00000000,1.81904000,1735698959999999,170589.40372520,587,1.70296000,159704.00724650,0
1735698960000000,93804.00000000,93804.38000000,93803.99000000,93804.37000000,1.22463000,1735699019999999,114875.52536920,134,0.65535000,61474.59401940,0
1735699020000000,93804.38000000,93821.74000000,93804.37000000,93821.74000000,2.58019000,1735699079999999,242047.02450370,568,2.40307000,225431.91773390,0
1735699080000000,93821.92000000,93880.00000000,93821.92000000,93880.00000000,1.31624000,1735699139999999,123535.91486160,1610,1.14540000,107498.81262110,0
1735699140000000,93880.00000000,93880.00000000,93854.71000000,93879.99000000,5.38586000,1735699199999999,505553.65050690,844,2.38418000,223771.08415910,0
1735699200000000,93879.99000000,93896.00000000,93855.17000000,93896.00000000,3.66296000,1735699259999999,343876.83462580,1135,2.73798000,257046.98725830,0
1735699260000000,93896.00000000,93896.07000000,93895.99000000,93896.06000000,1.52393000,1735699319999999,143090.93230130,124,1.43444000,134688.17839150,0
1735699320000000,93896.07000000,93896.07000000,93896.06000000,93896.07000000,1.34124000,1735699379999999,125937.16288460,133,1.13702000,106761.70951140,0
1735699380000000,93896.07000000,93921.27000000,93896.07000000,93904.00000000,4.60393000,1735699439999999,432367.55502090,1077,2.54538000,239032.22940130,0
1735699440000000,93904.01000000,93921.86000000,93904.00000000,93921.86000000,2.45601000,1735699499999999,230631.53089650,503,2.14098000,201048.89534160,0
1735699500000000,93921.86000000,93955.26000000,93912.00000000,93912.00000000,2.07431000,1735699559999999,194849.27398300,1652,1.50646000,141510.01329400,0
1735699560000000,93912.01000000,93948.00000000,93912.00000000,93938.89000000,3.38168000,1735699619999999,317669.20648780,815,1.52066000,142836.58444640,0
1735699620000000,93938.88000000,93938.89000000,93938.87000000,93938.88000000,0.64426000,1735699679999999,60521.06309610,160,0.21945000,20614.88827750,0
1735699680000000,93938.88000000,93965.20000000,93938.88000000,93948.00000000,3.84915000,1735699739999999,361633.55636060,799,3.12921000,293988.14273900,0
1735699740000000,93948.00000000,93950.87000000,93934.22000000,93934.22000000,0.74753000,1735699799999999,70223.44407850,447,0.31246000,29352.29067070,0
1735699800000000,93934.22000000,93967.68000000,93934.21000000,93967.68000000,3.48864000,1735699859999999,327752.32782640,645,3.30772000,310752.69658920,0
1735699860000000,93967.68000000,94000.00000000,93965.82000000,93999.99000000,4.05051000,1735699919999999,380649.25245650,1403,3.34231000,314094.87498080,0
1735699920000000,93999.99000000,94105.12000000,93999.99000000,94080.00000000,32.24289000,1735699979999999,3033355.03041800,2417,26.48527000,2491591.78202790,0
1735699980000000,94080.01000000,94080.01000000,94064.09000000,94064.12000000,10.56996000,1735700039999999,994380.21305620,541,2.15003000,202241.21203710,0
1735700040000000,94064.12000000,94064.12000000,94040.00000000,94040.01000000,4.42584000,1735700099999999,416295.55210620,663,1.79741000,169062.69514210,0
1735700100000000,94040.01000000,94080.69000000,94040.00000000,94080.68000000,5.19817000,1735700159999999,488875.85977060,893,3.96443000,372853.27516120,0
1735700160000000,94080.69000000,94083.48000000,94055.50000000,94070.37000000,4.29494000,1735700219999999,404016.08447610,913,2.77996000,261499.52659440,0
1735700220000000,94070.37000000,94070.37000000,94046.83000000,94046.84000000,4.11401000,1735700279999999,386981.71221420,515,0.77830000,73202.47450760,0
1735700280000000,94046.83000000,94074.07000000,94046.83000000,94074.07000000,2.33604000,1735700339999999,219731.35151200,902,1.94115000,182585.30356090,0
1735700340000000,94074.07000000,94098.91000000,94074.06000000,94098.91000000,2.59270000,1735700399999999,243917.50475660,724,2.45281000,230756.03714260,0
1735700400000000,94098.90000000,94098.91000000,94049.47000000,94049.47000000,7.50148000,1735700459999999,705712.84236310,1280,3.36204000,316301.56606750,0
1735700460000000,94049.46000000,94049.46000000,93980.35000000,93980.36000000,4.83642000,1735700519999999,454764.72179230,1230,3.59184000,337760.05111640,0
1735700520000000,93980.36000000,93994.74000000,93959.89000000,93959.90000000,5.96447000,1735700579999999,560556.43498720,1032,4.31149000,405222.49269500,0
1735700580000000,93959.89000000,93983.71000000,93959.89000000,93983.71000000,2.93797000,1735700639999999,276098.33738110,496,2.33630000,219553.48585360,0
1735700640000000,93983.71000000,93992.00000000,93983.71000000,93988.45000000,2.33290000,1735700699999999,219258.80869620,467,1.90515000,179056.60018870,0
1735700700000000,93988.45000000,93999.99000000,93984.87000000,93999.36000000,2.82994000,1735700759999999,265990.74171080,907,2.15157000,202229.58457300,0
1735700760000000,93999.36000000,93999.36000000,93973.64000000,93976.28000000,3.35685000,1735700819999999,315480.36629560,603,0.28823000,27087.38020500,0
1735700820000000,93976.28000000,94050.50000000,93965.31000000,94006.82000000,9.65071000,1735700879999999,907323.71954020,1947,4.44234000,417584.11497020,0
1735700880000000,94006.83000000,94006.83000000,93982.00000000,93982.00000000,1.40349000,1735700939999999,131915.99019610,834,0.13437000,12630.05360200,0
1735700940000000,93982.01000000,93982.01000000,93974.79000000,93982.00000000,4.35600000,1735700999999999,409371.86942780,291,2.96668000,278800.93901110,0
1735701000000000,93982.00000000,93982.00000000,93971.63000000,93971.64000000,6.70357000,1735701059999999,629982.20466980,394,0.24103000,22652.02351120,0
1735701060000000,93971.63000000,93992.80000000,93971.63000000,93983.39000000,9.67745000,1735701119999999,909463.27800650,706,6.57772000,618163.10106350,0
